,article_title,article_section,article_date,article_url,title_sentiment
914,Huawei dilemma is a question of Britain's post-Brexit future,Technology,2019-04-24,https://www.theguardian.com/technology/2019/apr/24/huawei-dilemma-is-a-question-of-britains-post-brexit-future,0.0
915,Talking Horses: new BHA chair warns racing must make no-deal Brexit work,Sport,,https://www.theguardian.com/sport/blog/2019/jul/03/talking-horses-new-bha-chief-says-racing-must-make-no-deal-brexit-work-horse-racing-tips,0.13636363636363635
916,Thousands of children 'could become undocumented' after Brexit,UK news,2019-03-18,https://www.theguardian.com/uk-news/2019/mar/18/thousands-of-children-could-become-undocumented-after-brexit-new-windrush-generation,0.0
917,"Brexit backers block Westminster roads chanting ‘Bye-bye, EU’",Politics,2019-03-29,https://www.theguardian.com/politics/2019/mar/29/pro-brexiters-block-roads-westminster-chanting-bye-bye-eu,0.0
918,Judge orders Ukip to reveal Brexit referendum data use,Politics,2019-04-14,https://www.theguardian.com/politics/2019/apr/14/judge-orders-ukip-reveal-brexit-referendum-data-use,0.0
919,European election win would revive no-deal Brexit option - Farage,Politics,2019-05-10,https://www.theguardian.com/politics/2019/may/10/brexit-party-win-would-put-no-deal-back-on-the-table-says-nigel-farage,0.4
920,The Brexit saga: what happens next?,Politics,2019-01-17,https://www.theguardian.com/politics/2019/jan/17/the-brexit-saga-what-happens-next,0.0
921,Newport West byelection: Labour retains seat amid Brexit discord,Politics,2019-04-05,https://www.theguardian.com/politics/2019/apr/05/newport-west-byelection-labour-retains-seat-ruth-jones-brexit,0.0
922,IMF says Brexit delay means businesses face more uncertainty,Business,2019-04-11,https://www.theguardian.com/business/2019/apr/11/brexit-extension-puts-small-businesses-at-risk-warn-business-leaders,0.5
923,"Travelodge seeks 3,000 students as it faces Brexit staff shortage",Business,2019-05-07,https://www.theguardian.com/business/2019/may/07/travelodge-seeks-3000-students-as-it-faces-brexit-staff-shortage,0.0
924,Racism in political parties reflects pervasive prejudice in Brexit Britain | Rachel Shabi,Opinion,2019-05-07,https://www.theguardian.com/commentisfree/2019/may/07/racism-politics-reflects-pervasive-prejudice-brexit-britain,0.0
925,Stephen Collins on stockpiling for Brexit – cartoon,Life and style,,https://www.theguardian.com/lifeandstyle/ng-interactive/2019/feb/09/stephen-collins-on-stockpiling-for-brexit-cartoon,0.0
926,Pound volatile  as no-deal Brexit risks rise - as it happened,Business,,https://www.theguardian.com/business/live/2019/may/24/trade-war-trump-huawei-us-china-deal-retail-sales-business-live,0.0
927,Macron enrages EU leaders after opposing long Brexit extension,World news,2019-04-11,https://www.theguardian.com/world/2019/apr/11/macron-enrages-eu-leaders-after-opposing-long-brexit-extension,-0.05
928,‘It is a travesty’: readers on delaying Brexit,Politics,2019-03-15,https://www.theguardian.com/politics/2019/mar/15/it-is-a-travesty-readers-on-delaying-brexit,0.0
929,A no-deal Brexit even after a no-confidence vote: how could it happen? | Matthew d’Ancona,Opinion,2019-08-04,https://www.theguardian.com/commentisfree/2019/aug/04/no-deal-brexit-no-confidence-vote-how-eu-vote-leave,0.0
930,Does Brexit mean Breggxit for the humble scotch egg?,News,,https://www.theguardian.com/news/shortcuts/2019/apr/04/does-brexit-mean-breggxit-for-the-humble-scotch-egg,-0.25625
931,Boris Johnson takes note of Trump's game theory to keep EU guessing on Brexit | Larry Elliott,Business,2019-08-04,https://www.theguardian.com/business/2019/aug/04/boris-johnson-takes-note-of-trump-game-theory-to-keep-eu-guessing-on-brexit,-0.4
932,"Post-Brexit trade pact with US may take some time, says Liam Fox",Politics,2019-07-15,https://www.theguardian.com/politics/2019/jul/15/post-brexit-trade-pact-with-us-may-take-some-time-says-liam-fox,0.0
933,"Nigel Farage won't be allowed anywhere near government, say Tories",Politics,2019-09-11,https://www.theguardian.com/politics/2019/sep/11/nigel-farage-wont-be-allowed-anywhere-near-government-say-tories,0.1
934,Brexit crisis command centre starts hiring civilians,Politics,2019-02-08,https://www.theguardian.com/politics/2019/feb/08/brexit-no-deal-crisis-command-centre-starts-hiring-civilians,0.0
935,Matt Hancock defends Theresa May over Labour Brexit talks,Politics,2019-04-04,https://www.theguardian.com/politics/2019/apr/04/matt-hancock-defends-theresa-may-labour-corbyn-brexit-talks,0.0
936,From Brexit hoarding to uranium store-building: why stockpiling is a heap of trouble | Laurence Scott,Opinion,2019-07-29,https://www.theguardian.com/commentisfree/2019/jul/29/brexit-iran-uranium-stockpiling,-0.2
937,"Donald Tusk: Johnson may make Brexit more exciting, but we won't budge",Politics,2019-06-21,https://www.theguardian.com/politics/2019/jun/21/donald-tusk-johnson-may-make-brexit-more-exciting-but-we-wont-budge,0.4
938,Raab: UK will be better able to negotiate with EU after no-deal Brexit,Politics,2019-07-29,https://www.theguardian.com/politics/2019/jul/29/dominic-raab-uk-will-be-better-able-to-negotiate-with-eu-after-no-deal-brexit,0.5
939,Brexit delays frustrate locals in Mark Francois' Essex constituency,Politics,2019-04-10,https://www.theguardian.com/politics/2019/apr/10/brexit-delay-frustration-in-hard-brexiteer-francois-rayleigh,0.0
940,Britain facing most prolonged investment slump in 17 years,Business,2019-09-16,https://www.theguardian.com/business/2019/sep/16/britain-facing-most-prolonged-investment-slump-in-17-years,0.5
941,Amber Rudd warns Tory leadership candidates against backing no-deal Brexit,Politics,2019-06-02,https://www.theguardian.com/politics/2019/jun/02/amber-rudd-warns-tory-leadership-candidates-no-deal-brexit,0.0
942,Send your Brexit-related dilemmas to our agony aunt,Politics,2019-03-27,https://www.theguardian.com/politics/2019/mar/27/send-your-brexit-related-dilemmas-to-our-agony-aunt,0.0
943,"Brexit: Parliament could remain suspended even if court finds against PM, government suggests - as it happened",Politics,,https://www.theguardian.com/politics/blog/live/2019/sep/19/brexit-news-latest-supreme-court-john-major-tells-supreme-court-it-would-be-naive-to-believe-boris-johnsons-prorogation-claims-live-news,0.0
944,How Brexit revealed four new political factions,Politics,,https://www.theguardian.com/politics/ng-interactive/2019/feb/15/how-brexit-revealed-four-new-political-factions,0.06818181818181818
945,The Guardian view on hard Brexit trade: making Britain vulnerable | Editorial,Opinion,2019-05-08,https://www.theguardian.com/commentisfree/2019/may/08/the-guardian-view-on-hard-brexit-trade-making-britain-vulnerable,-0.39583333333333337
946,Only our compromise can break the Brexit impasse | Phil Wilson and Peter Kyle,Opinion,2019-03-17,https://www.theguardian.com/commentisfree/2019/mar/17/compromise-brexit-deal-phil-wilson-peter-kyle,0.0
947,Tories warn of government collapse if Boris Johnson pursues no-deal Brexit,Politics,2019-06-24,https://www.theguardian.com/politics/2019/jun/24/tories-warn-government-collapse-boris-johnson-pursues-no-deal-brexit,0.0
948,Uncertainty over Brexit is ruining our personal lives | Zoe Williams,Opinion,2019-02-28,https://www.theguardian.com/commentisfree/2019/feb/28/brexit-uncertainty-ruining-personal-lives-cant-make-decisions,0.0
949,UK consumer borrowing sees lowest rise since 2014 on Brexit fears,Business,2019-05-31,https://www.theguardian.com/business/2019/may/31/consumer-borrowing-sees-lowest-rise-since-2014-on-brexit-fears,0.0
950,Brexit party MEP called for EU fishing vessels to be 'sunk like Belgrano',Politics,2019-07-12,https://www.theguardian.com/politics/2019/jul/12/brexit-party-mep-criticised-over-belgrano-twitter-comments,0.0
951,"At last, Brexit explained in two words: Basil Fawlty | Alex Clark",Opinion,2019-04-09,https://www.theguardian.com/commentisfree/2019/apr/09/brexit-basil-fawlty-towers-sitcom,0.0
952,Michael Gove refuses to confirm Brexit bill vote will go ahead,Politics,2019-05-22,https://www.theguardian.com/politics/2019/may/22/michael-gove-refuses-to-confirm-vote-on-brexit-bill-will-take-place-in-early-june,0.0
953,Local elections: Brexit dithering and delay hurts the main parties,Politics,2019-05-04,https://www.theguardian.com/politics/2019/may/04/local-elections-brexit-dithering-and-delay-hurts-the-main-parties,0.08333333333333333
954,"US briefing: security clearances, border closure and Brexit gridlock",US news,2019-04-02,https://www.theguardian.com/us-news/2019/apr/02/us-briefing-security-clearances-border-closure-and-brexit-gridlock,0.0
955,Northern Ireland’s Alliance leader gets push in EU elections from anti-Brexit stance,UK news,2019-05-27,https://www.theguardian.com/uk-news/2019/may/27/northern-ireland-alliance-leader-naomi-long-gets-push-in-eu-elections-from-anti-brexit-stance,0.0
956,Matt Hancock hints at Brexit compromise after local election losses,Politics,2019-05-04,https://www.theguardian.com/politics/2019/may/04/matt-hancock-hints-at-brexit-compromise-after-local-election-losses,0.0
957,"Brexit is a sham, but Theresa May just won’t admit it | Rafael Behr",Opinion,2019-05-21,https://www.theguardian.com/commentisfree/2019/may/21/brexit-theresa-may-no-deal,-0.2
958,May laments 'very disappointing' EU elections as voters take Brexit revenge,Politics,2019-05-27,https://www.theguardian.com/politics/2019/may/27/eu-elections-tories-and-labour-savaged-as-voters-take-brexit-revenge,-0.78
959,Brexit uncertainty hits UK manufacturing; London house prices drop again - business live,Business,,https://www.theguardian.com/business/live/2019/jun/19/uk-inflation-report-sterling-house-prices-markets-rate-cuts-business-live,0.13636363636363635
960,Germany says it will stand in 'full solidarity' with Ireland over Brexit,Politics,2019-07-04,https://www.theguardian.com/politics/2019/jul/04/germany-says-it-will-stand-in-full-solidarity-with-ireland-over-brexit,0.35
961,May and Corbyn blame each other as Brexit talks collapse,Politics,2019-05-17,https://www.theguardian.com/politics/2019/may/17/brexit-talks-tories-labour-likely-to-collapse-theresa-may-jeremy-corbyn,-0.125
962,May averts Tory mutiny by agreeing to set her exit date after Brexit bill vote,Politics,2019-05-16,https://www.theguardian.com/politics/2019/may/16/may-averts-tory-mutiny-by-agreeing-to-set-her-exit-date-after-brexit-bill-vote,0.0
963,What does Labour’s Brexit commitment really mean?,Politics,2019-02-25,https://www.theguardian.com/politics/2019/feb/25/what-does-labour-brexit-second-vote-referendum-commitment-mean,-0.3125
964,Theresa May maintains carry-on-regardless Brexit strategy,Politics,2019-03-25,https://www.theguardian.com/politics/2019/mar/25/theresa-may-maintains-carry-on-regardless-brexit-strategy,0.0
965,"Brexit contortions, kamikaze ministers and parliament’s finest hour | Letters",Politics,2019-02-28,https://www.theguardian.com/politics/2019/feb/28/brexit-contortions-kamikaze-ministers-and-parliaments-finest-hour,0.0
966,"No-deal Brexit plans may not avert chaos, says ex-border official",Politics,2019-07-03,https://www.theguardian.com/politics/2019/jul/03/former-brexit-official-karen-wheeler-says-no-deal-plans-must-be-ramped-up,0.0
967,'30-plus' Tory rebels willing to defy whip and block no-deal Brexit,Politics,2019-07-07,https://www.theguardian.com/politics/2019/jul/07/30-plus-tory-rebels-willing-to-defy-whip-and-block-no-deal-brexit,0.25
968,Brexit: UK economy may be shrinking on back of no-deal fears,Business,2019-07-03,https://www.theguardian.com/business/2019/jul/03/brexit-uk-economy-may-be-shrinking-on-back-of-no-deal-fears,0.0
969,Brexit: MPs vow to vote down May's withdrawal agreement next month,Politics,2019-05-15,https://www.theguardian.com/politics/2019/may/15/brexit-mps-vote-down-withdrawal-agreement-bill-house-of-commons-theresa-may,-0.07777777777777779
970,Brexit chaos in the Commons: what just happened?,Politics,2019-03-13,https://www.theguardian.com/politics/2019/mar/13/brexit-chaos-in-the-commons-what-just-happened,0.0
971,‘It is a travesty’: readers on delaying Brexit,Politics,2019-03-15,https://www.theguardian.com/politics/2019/mar/15/it-is-a-travesty-readers-on-delaying-brexit,0.0
972,Macron enrages EU leaders after opposing long Brexit extension,World news,2019-04-11,https://www.theguardian.com/world/2019/apr/11/macron-enrages-eu-leaders-after-opposing-long-brexit-extension,-0.05
973,Tony Blair says Labour 'trying to face both ways' on Brexit,Politics,2019-05-14,https://www.theguardian.com/politics/2019/may/14/tony-blair-criticises-labour-brexit-policy,0.0
974,Brexit Britain is in the midst of collective dementia | Letter,Politics,2019-04-09,https://www.theguardian.com/politics/2019/apr/09/brexit-britain-is-in-the-midst-of-collective-dementia,0.0
975,Democracy is overrated – let the Queen sort out Brexit | Jan Fleischhauer,Opinion,2019-04-09,https://www.theguardian.com/commentisfree/2019/apr/09/democracy-queen-brexit-germany-uk-monarch,0.0
976,"Brexit party will unveil full policies after EU elections, says Farage",Politics,2019-05-13,https://www.theguardian.com/politics/2019/may/13/brexit-party-policies-eu-elections-farage,0.35
977,A no-deal Brexit even after a no-confidence vote: how could it happen? | Matthew d’Ancona,Opinion,2019-08-04,https://www.theguardian.com/commentisfree/2019/aug/04/no-deal-brexit-no-confidence-vote-how-eu-vote-leave,0.0
978,Boris Johnson takes note of Trump's game theory to keep EU guessing on Brexit | Larry Elliott,Business,2019-08-04,https://www.theguardian.com/business/2019/aug/04/boris-johnson-takes-note-of-trump-game-theory-to-keep-eu-guessing-on-brexit,-0.4
979,"Donald Tusk: Johnson may make Brexit more exciting, but we won't budge",Politics,2019-06-21,https://www.theguardian.com/politics/2019/jun/21/donald-tusk-johnson-may-make-brexit-more-exciting-but-we-wont-budge,0.4
980,Building the Brexit party: how Nigel Farage copied Italy's digital populists,Politics,2019-05-21,https://www.theguardian.com/politics/2019/may/21/brexit-party-nigel-farage-italy-digital-populists-five-star-movement,0.0
981,Jeremy Hunt: UK must double defence budget in decade after Brexit,Politics,2019-05-13,https://www.theguardian.com/politics/2019/may/13/jeremy-hunt-uk-double-defence-spending-brexit-tory-leadership,0.0
982,Tuesday briefing: Brexit – make do and amend,World news,2019-01-29,https://www.theguardian.com/world/2019/jan/29/tuesday-briefing-brexit-make-do-and-amend,0.0
983,A customs union would not solve the Brexit conundrum | Peter Mandelson,Opinion,2019-04-01,https://www.theguardian.com/commentisfree/2019/apr/01/customs-union-brexit-conundrum-no-deal-eu-peter-mandelson,0.0
984,Brexit petition to revoke article 50 exceeds 5m signatures,Politics,2019-03-24,https://www.theguardian.com/politics/2019/mar/24/brexit-petition-to-revoke-article-50-reaches-5m-signatures,0.0
